entry,at,order
"""Ælx @ -CDDo4UviF"" calls 16",2021-01-03T01:55:08.900Z,160963890890100
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:55:05.070Z,160963890507100
"""Runiboyyy @ INJ21DaU-i"" raises to 16",2021-01-03T01:55:04.142Z,160963890414300
"""Draddla @ fXKGmus_7y"" posts a big blind of 2",2021-01-03T01:54:57.295Z,160963889729608
"""Æian @ wNb2m3SlGA"" posts a small blind of 1",2021-01-03T01:54:57.295Z,160963889729607
"Your hand is 6♦, Q♣",2021-01-03T01:54:57.295Z,160963889729603
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1217) | #3 ""Erlz @ DeebGJIyUA"" (2226) | #5 ""Ælx @ -CDDo4UviF"" (259) | #6 ""Æian @ wNb2m3SlGA"" (885) | #7 ""Draddla @ fXKGmus_7y"" (213)",2021-01-03T01:54:57.295Z,160963889729601
"-- starting hand #416  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2021-01-03T01:54:57.295Z,160963889729600
"-- ending hand #415 --",2021-01-03T01:54:51.257Z,160963889125802
"""Ælx @ -CDDo4UviF"" collected 26 from pot with Two Pair, 9's & 4's (combination: 9♦, 9♣, 4♠, 4♣, 10♠)",2021-01-03T01:54:51.257Z,160963889125801
"""Ælx @ -CDDo4UviF"" shows a 9♦, 2♦.",2021-01-03T01:54:51.257Z,160963889125800
"""Erlz @ DeebGJIyUA"" calls 2",2021-01-03T01:54:50.451Z,160963889045100
"""Runiboyyy @ INJ21DaU-i"" folds",2021-01-03T01:54:48.994Z,160963888899500
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:54:44.766Z,160963888476700
"""Æian @ wNb2m3SlGA"" calls 2",2021-01-03T01:54:43.826Z,160963888382800
"""Ælx @ -CDDo4UviF"" bets 2",2021-01-03T01:54:29.699Z,160963886970100
"River: 4♠, 6♠, 10♠, 4♣ [9♣]",2021-01-03T01:54:24.638Z,160963886464200
"""Erlz @ DeebGJIyUA"" checks",2021-01-03T01:54:23.813Z,160963886382100
"""Runiboyyy @ INJ21DaU-i"" checks",2021-01-03T01:54:21.547Z,160963886154800
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:54:20.626Z,160963886062700
"""Æian @ wNb2m3SlGA"" checks",2021-01-03T01:54:18.748Z,160963885874900
"""Ælx @ -CDDo4UviF"" checks",2021-01-03T01:54:15.543Z,160963885554400
"Turn: 4♠, 6♠, 10♠ [4♣]",2021-01-03T01:54:10.508Z,160963885051000
"""Erlz @ DeebGJIyUA"" checks",2021-01-03T01:54:09.671Z,160963884969300
"""Runiboyyy @ INJ21DaU-i"" checks",2021-01-03T01:54:06.037Z,160963884603800
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:54:05.115Z,160963884511600
"""Æian @ wNb2m3SlGA"" checks",2021-01-03T01:54:03.406Z,160963884340600
"""Ælx @ -CDDo4UviF"" checks",2021-01-03T01:53:42.549Z,160963882255000
"Flop:  [4♠, 6♠, 10♠]",2021-01-03T01:53:29.085Z,160963880908600
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:53:28.276Z,160963880827700
"""Æian @ wNb2m3SlGA"" calls 4",2021-01-03T01:53:26.157Z,160963880615800
"""Ælx @ -CDDo4UviF"" calls 4",2021-01-03T01:53:18.624Z,160963879862400
"""Erlz @ DeebGJIyUA"" calls 4",2021-01-03T01:53:17.139Z,160963879714000
"""Runiboyyy @ INJ21DaU-i"" calls 4",2021-01-03T01:53:14.157Z,160963879415800
"""Draddla @ fXKGmus_7y"" posts a straddle of 4",2021-01-03T01:53:08.478Z,160963878847909
"""Æian @ wNb2m3SlGA"" posts a big blind of 2",2021-01-03T01:53:08.478Z,160963878847908
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2021-01-03T01:53:08.478Z,160963878847907
"Your hand is 5♠, 5♣",2021-01-03T01:53:08.478Z,160963878847903
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1221) | #3 ""Erlz @ DeebGJIyUA"" (2232) | #5 ""Ælx @ -CDDo4UviF"" (239) | #6 ""Æian @ wNb2m3SlGA"" (891) | #7 ""Draddla @ fXKGmus_7y"" (217)",2021-01-03T01:53:08.478Z,160963878847901
"-- starting hand #415  (No Limit Texas Hold'em) (dealer: ""Erlz @ DeebGJIyUA"") --",2021-01-03T01:53:08.478Z,160963878847900
"-- ending hand #414 --",2021-01-03T01:53:02.462Z,160963878246403
"""Runiboyyy @ INJ21DaU-i"" shows a 8♦, 2♣.",2021-01-03T01:53:02.462Z,160963878246402
"""Erlz @ DeebGJIyUA"" collected 390 from pot with Pair, A's (combination: A♦, A♠, K♣, 10♥, 9♣)",2021-01-03T01:53:02.462Z,160963878246401
"""Erlz @ DeebGJIyUA"" shows a K♣, A♦.",2021-01-03T01:53:02.462Z,160963878246400
"""Erlz @ DeebGJIyUA"" calls 88",2021-01-03T01:53:01.656Z,160963878165700
"""Runiboyyy @ INJ21DaU-i"" bets 88",2021-01-03T01:52:59.467Z,160963877946800
"""Erlz @ DeebGJIyUA"" checks",2021-01-03T01:52:54.385Z,160963877438600
"River: A♠, 9♣, 4♥, 8♣ [10♥]",2021-01-03T01:52:51.838Z,160963877184100
"""Erlz @ DeebGJIyUA"" calls 89",2021-01-03T01:52:51.033Z,160963877103300
"""Runiboyyy @ INJ21DaU-i"" raises to 89",2021-01-03T01:52:48.260Z,160963876826100
"""Erlz @ DeebGJIyUA"" bets 18",2021-01-03T01:52:40.549Z,160963876055000
"Turn: A♠, 9♣, 4♥ [8♣]",2021-01-03T01:52:35.507Z,160963875550900
"""Runiboyyy @ INJ21DaU-i"" checks",2021-01-03T01:52:34.696Z,160963875469700
"""Erlz @ DeebGJIyUA"" checks",2021-01-03T01:52:32.052Z,160963875205300
"Flop:  [A♠, 9♣, 4♥]",2021-01-03T01:52:25.789Z,160963874579000
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:52:24.982Z,160963874498300
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:52:12.754Z,160963873275400
"""Erlz @ DeebGJIyUA"" calls 15",2021-01-03T01:52:09.323Z,160963872932400
"""Runiboyyy @ INJ21DaU-i"" raises to 15",2021-01-03T01:52:06.648Z,160963872664900
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:51:56.320Z,160963871632100
"""Æian @ wNb2m3SlGA"" posts a straddle of 4",2021-01-03T01:51:53.492Z,160963871349309
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2021-01-03T01:51:53.492Z,160963871349308
"""Erlz @ DeebGJIyUA"" posts a small blind of 1",2021-01-03T01:51:53.492Z,160963871349307
"Your hand is K♣, A♦",2021-01-03T01:51:53.492Z,160963871349303
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1413) | #3 ""Erlz @ DeebGJIyUA"" (2034) | #5 ""Ælx @ -CDDo4UviF"" (241) | #6 ""Æian @ wNb2m3SlGA"" (895) | #7 ""Draddla @ fXKGmus_7y"" (217)",2021-01-03T01:51:53.492Z,160963871349301
"-- starting hand #414  (No Limit Texas Hold'em) (dealer: ""Runiboyyy @ INJ21DaU-i"") --",2021-01-03T01:51:53.492Z,160963871349300
"-- ending hand #413 --",2021-01-03T01:51:50.574Z,160963871057402
"""Runiboyyy @ INJ21DaU-i"" collected 132 from pot",2021-01-03T01:51:50.574Z,160963871057401
"Uncalled bet of 66 returned to ""Runiboyyy @ INJ21DaU-i""",2021-01-03T01:51:50.574Z,160963871057400
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:51:49.767Z,160963870976800
"""Runiboyyy @ INJ21DaU-i"" bets 66",2021-01-03T01:51:42.359Z,160963870236000
"Turn: J♠, 10♦, 4♥ [10♥]",2021-01-03T01:51:36.754Z,160963869675600
"""Erlz @ DeebGJIyUA"" calls 33",2021-01-03T01:51:35.947Z,160963869594800
"""Runiboyyy @ INJ21DaU-i"" bets 33",2021-01-03T01:51:31.134Z,160963869113500
"Flop:  [J♠, 10♦, 4♥]",2021-01-03T01:51:20.422Z,160963868042400
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:51:19.615Z,160963867961600
"""Erlz @ DeebGJIyUA"" calls 30",2021-01-03T01:51:18.679Z,160963867868000
"""Runiboyyy @ INJ21DaU-i"" raises to 30",2021-01-03T01:51:08.906Z,160963866890700
"""Draddla @ fXKGmus_7y"" raises to 6",2021-01-03T01:51:02.126Z,160963866212700
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:50:59.385Z,160963865938600
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:50:57.343Z,160963865734400
"""Erlz @ DeebGJIyUA"" posts a big blind of 2",2021-01-03T01:50:54.928Z,160963865492908
"""Runiboyyy @ INJ21DaU-i"" posts a small blind of 1",2021-01-03T01:50:54.928Z,160963865492907
"Your hand is 3♥, 3♣",2021-01-03T01:50:54.928Z,160963865492903
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1344) | #3 ""Erlz @ DeebGJIyUA"" (2097) | #5 ""Ælx @ -CDDo4UviF"" (241) | #6 ""Æian @ wNb2m3SlGA"" (895) | #7 ""Draddla @ fXKGmus_7y"" (223)",2021-01-03T01:50:54.928Z,160963865492901
"-- starting hand #413  (No Limit Texas Hold'em) (dealer: ""Draddla @ fXKGmus_7y"") --",2021-01-03T01:50:54.928Z,160963865492900
"-- ending hand #412 --",2021-01-03T01:50:52.015Z,160963865201602
"""Draddla @ fXKGmus_7y"" collected 19 from pot",2021-01-03T01:50:52.015Z,160963865201601
"Uncalled bet of 9 returned to ""Draddla @ fXKGmus_7y""",2021-01-03T01:50:52.015Z,160963865201600
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:50:51.191Z,160963865119200
"""Draddla @ fXKGmus_7y"" bets 9",2021-01-03T01:50:49.919Z,160963864992000
"Flop:  [8♣, 2♠, Q♦]",2021-01-03T01:50:45.779Z,160963864578000
"""Ælx @ -CDDo4UviF"" calls 8",2021-01-03T01:50:44.972Z,160963864497300
"""Runiboyyy @ INJ21DaU-i"" folds",2021-01-03T01:50:43.530Z,160963864353100
"""Draddla @ fXKGmus_7y"" raises to 8",2021-01-03T01:50:39.524Z,160963863952500
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:50:35.274Z,160963863527500
"""Ælx @ -CDDo4UviF"" calls 2",2021-01-03T01:50:33.565Z,160963863356600
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:50:31.478Z,160963863147900
"""Runiboyyy @ INJ21DaU-i"" posts a missing small blind of 1",2021-01-03T01:50:29.392Z,160963862939410
"""Runiboyyy @ INJ21DaU-i"" posts a big blind of 2",2021-01-03T01:50:29.392Z,160963862939409
"""Draddla @ fXKGmus_7y"" posts a small blind of 1",2021-01-03T01:50:29.392Z,160963862939408
"Your hand is A♠, 2♣",2021-01-03T01:50:29.392Z,160963862939404
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1347) | #3 ""Erlz @ DeebGJIyUA"" (2097) | #5 ""Ælx @ -CDDo4UviF"" (249) | #6 ""Æian @ wNb2m3SlGA"" (895) | #7 ""Draddla @ fXKGmus_7y"" (212)",2021-01-03T01:50:29.392Z,160963862939402
"-- starting hand #412  (No Limit Texas Hold'em) (dealer: ""Æian @ wNb2m3SlGA"") --",2021-01-03T01:50:29.392Z,160963862939401
"The player ""Runiboyyy @ INJ21DaU-i"" joined the game with a stack of 1347.",2021-01-03T01:50:29.392Z,160963862939400
"-- ending hand #411 --",2021-01-03T01:50:26.477Z,160963862647902
"""Æian @ wNb2m3SlGA"" collected 205 from pot",2021-01-03T01:50:26.477Z,160963862647901
"Uncalled bet of 112 returned to ""Æian @ wNb2m3SlGA""",2021-01-03T01:50:26.477Z,160963862647900
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:50:25.669Z,160963862567000
"""Æian @ wNb2m3SlGA"" bets 112",2021-01-03T01:50:17.806Z,160963861780600
"River: 7♣, 4♥, 9♥, J♦ [2♦]",2021-01-03T01:50:09.402Z,160963860940500
"""Erlz @ DeebGJIyUA"" calls 48",2021-01-03T01:50:08.594Z,160963860859500
"""Æian @ wNb2m3SlGA"" bets 48",2021-01-03T01:50:04.863Z,160963860486400
"Turn: 7♣, 4♥, 9♥ [J♦]",2021-01-03T01:49:58.243Z,160963859824500
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:49:57.437Z,160963859743800
"""Erlz @ DeebGJIyUA"" calls 25",2021-01-03T01:49:54.817Z,160963859482000
"""Æian @ wNb2m3SlGA"" bets 25",2021-01-03T01:49:51.387Z,160963859138700
"The player ""Runiboyyy @ INJ21DaU-i"" sit back with the stack of 1347.",2021-01-03T01:49:50.358Z,160963859035900
"Flop:  [7♣, 4♥, 9♥]",2021-01-03T01:49:44.518Z,160963858451900
"""Ælx @ -CDDo4UviF"" calls 19",2021-01-03T01:49:43.709Z,160963858371000
"""Erlz @ DeebGJIyUA"" calls 19",2021-01-03T01:49:39.744Z,160963857974500
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:49:37.306Z,160963857730700
"""Æian @ wNb2m3SlGA"" raises to 19",2021-01-03T01:49:35.351Z,160963857535100
"""Ælx @ -CDDo4UviF"" calls 6",2021-01-03T01:49:28.620Z,160963856862100
"""Erlz @ DeebGJIyUA"" raises to 6",2021-01-03T01:49:27.261Z,160963856726200
"""Draddla @ fXKGmus_7y"" posts a big blind of 2",2021-01-03T01:49:18.277Z,160963855827907
"""Æian @ wNb2m3SlGA"" posts a small blind of 1",2021-01-03T01:49:18.277Z,160963855827906
"Your hand is 8♠, 8♥",2021-01-03T01:49:18.277Z,160963855827902
"Player stacks: #3 ""Erlz @ DeebGJIyUA"" (2189) | #5 ""Ælx @ -CDDo4UviF"" (268) | #6 ""Æian @ wNb2m3SlGA"" (782) | #7 ""Draddla @ fXKGmus_7y"" (214)",2021-01-03T01:49:18.277Z,160963855827901
"-- starting hand #411  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2021-01-03T01:49:18.277Z,160963855827900
"-- ending hand #410 --",2021-01-03T01:49:15.366Z,160963855536702
"""Erlz @ DeebGJIyUA"" collected 11 from pot",2021-01-03T01:49:15.366Z,160963855536701
"Uncalled bet of 8 returned to ""Erlz @ DeebGJIyUA""",2021-01-03T01:49:15.366Z,160963855536700
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:49:14.557Z,160963855455800
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:49:13.339Z,160963855334000
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:49:09.040Z,160963854904100
"""Erlz @ DeebGJIyUA"" raises to 12",2021-01-03T01:49:05.874Z,160963854587500
"""Draddla @ fXKGmus_7y"" posts a straddle of 4",2021-01-03T01:48:48.736Z,160963852873808
"""Æian @ wNb2m3SlGA"" posts a big blind of 2",2021-01-03T01:48:48.736Z,160963852873807
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2021-01-03T01:48:48.736Z,160963852873806
"Your hand is A♦, Q♣",2021-01-03T01:48:48.736Z,160963852873802
"Player stacks: #3 ""Erlz @ DeebGJIyUA"" (2182) | #5 ""Ælx @ -CDDo4UviF"" (269) | #6 ""Æian @ wNb2m3SlGA"" (784) | #7 ""Draddla @ fXKGmus_7y"" (218)",2021-01-03T01:48:48.736Z,160963852873801
"-- starting hand #410  (No Limit Texas Hold'em) (dealer: ""Erlz @ DeebGJIyUA"") --",2021-01-03T01:48:48.736Z,160963852873800
"""Ælx @ -CDDo4UviF"" shows a 5♦, K♠.",2021-01-03T01:48:44.491Z,160963852449300
"-- ending hand #409 --",2021-01-03T01:48:42.215Z,160963852221703
"""Æian @ wNb2m3SlGA"" shows a 5♠, 6♠.",2021-01-03T01:48:42.215Z,160963852221702
"""Draddla @ fXKGmus_7y"" collected 61 from pot with Two Pair, 7's & 4's (combination: 7♠, 7♦, 4♣, 4♦, K♦)",2021-01-03T01:48:42.215Z,160963852221701
"""Draddla @ fXKGmus_7y"" shows a 7♠, 7♦.",2021-01-03T01:48:42.215Z,160963852221700
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:48:41.402Z,160963852140200
"""Æian @ wNb2m3SlGA"" checks",2021-01-03T01:48:39.607Z,160963851960800
"River: 5♥, J♦, 4♣, K♦ [4♦]",2021-01-03T01:48:35.406Z,160963851540900
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:48:34.600Z,160963851460100
"""Æian @ wNb2m3SlGA"" checks",2021-01-03T01:48:25.984Z,160963850598400
"Turn: 5♥, J♦, 4♣ [K♦]",2021-01-03T01:48:23.179Z,160963850318100
"""Æian @ wNb2m3SlGA"" calls 15",2021-01-03T01:48:22.362Z,160963850236300
"""Draddla @ fXKGmus_7y"" bets 15",2021-01-03T01:48:15.542Z,160963849554300
"""Æian @ wNb2m3SlGA"" checks",2021-01-03T01:48:10.432Z,160963849043300
"Flop:  [5♥, J♦, 4♣]",2021-01-03T01:48:07.405Z,160963848740600
"""Æian @ wNb2m3SlGA"" calls 14",2021-01-03T01:48:06.590Z,160963848659100
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:48:03.281Z,160963848328200
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:48:02.350Z,160963848235100
"""Draddla @ fXKGmus_7y"" raises to 14",2021-01-03T01:47:55.760Z,160963847576100
"""Æian @ wNb2m3SlGA"" posts a straddle of 4",2021-01-03T01:47:50.940Z,160963847094208
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2021-01-03T01:47:50.940Z,160963847094207
"""Erlz @ DeebGJIyUA"" posts a small blind of 1",2021-01-03T01:47:50.940Z,160963847094206
"Your hand is 10♦, 6♥",2021-01-03T01:47:50.940Z,160963847094202
"Player stacks: #3 ""Erlz @ DeebGJIyUA"" (2183) | #5 ""Ælx @ -CDDo4UviF"" (271) | #6 ""Æian @ wNb2m3SlGA"" (813) | #7 ""Draddla @ fXKGmus_7y"" (186)",2021-01-03T01:47:50.940Z,160963847094201
"-- starting hand #409  (No Limit Texas Hold'em) (dead button) --",2021-01-03T01:47:50.940Z,160963847094200
"""Ælx @ -CDDo4UviF"" shows a 2♠, A♦.",2021-01-03T01:47:48.380Z,160963846838100
"-- ending hand #408 --",2021-01-03T01:47:47.329Z,160963846733002
"""Ælx @ -CDDo4UviF"" collected 6 from pot",2021-01-03T01:47:47.329Z,160963846733001
"Uncalled bet of 5 returned to ""Ælx @ -CDDo4UviF""",2021-01-03T01:47:47.329Z,160963846733000
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:47:46.485Z,160963846648600
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:47:40.483Z,160963846048400
"""Ælx @ -CDDo4UviF"" bets 5",2021-01-03T01:47:37.306Z,160963845730700
"""Erlz @ DeebGJIyUA"" checks",2021-01-03T01:47:34.042Z,160963845404300
"Flop:  [7♦, 2♥, 7♥]",2021-01-03T01:47:25.298Z,160963844529900
"""Erlz @ DeebGJIyUA"" checks",2021-01-03T01:47:24.492Z,160963844449300
"""Draddla @ fXKGmus_7y"" calls 2",2021-01-03T01:47:21.092Z,160963844109300
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:47:16.214Z,160963843621500
"""Ælx @ -CDDo4UviF"" calls 2",2021-01-03T01:47:15.272Z,160963843527300
"""Erlz @ DeebGJIyUA"" posts a big blind of 2",2021-01-03T01:47:13.569Z,160963843357108
"Dead Small Blind",2021-01-03T01:47:13.569Z,160963843357107
"Your hand is 6♠, 9♦",2021-01-03T01:47:13.569Z,160963843357103
"Player stacks: #3 ""Erlz @ DeebGJIyUA"" (2185) | #5 ""Ælx @ -CDDo4UviF"" (267) | #6 ""Æian @ wNb2m3SlGA"" (813) | #7 ""Draddla @ fXKGmus_7y"" (188)",2021-01-03T01:47:13.569Z,160963843357102
"-- starting hand #408  (No Limit Texas Hold'em) (dealer: ""Draddla @ fXKGmus_7y"") --",2021-01-03T01:47:13.569Z,160963843357101
"The player ""Runiboyyy @ INJ21DaU-i"" stand up with the stack of 1347.",2021-01-03T01:47:13.569Z,160963843357100
"-- ending hand #407 --",2021-01-03T01:47:07.537Z,160963842753803
"""Draddla @ fXKGmus_7y"" shows a 8♣, K♣.",2021-01-03T01:47:07.537Z,160963842753802
"""Ælx @ -CDDo4UviF"" collected 14 from pot with Pair, Q's (combination: Q♣, Q♦, J♣, 10♣, 8♦)",2021-01-03T01:47:07.537Z,160963842753801
"""Ælx @ -CDDo4UviF"" shows a 2♥, Q♣.",2021-01-03T01:47:07.537Z,160963842753800
"""Ælx @ -CDDo4UviF"" checks",2021-01-03T01:47:06.728Z,160963842672900
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:47:03.775Z,160963842377600
"River: 6♦, J♣, 8♦, 10♣ [Q♦]",2021-01-03T01:46:59.023Z,160963841902600
"""Ælx @ -CDDo4UviF"" calls 4",2021-01-03T01:46:58.216Z,160963841821700
"""Runiboyyy @ INJ21DaU-i"" folds",2021-01-03T01:46:57.047Z,160963841704900
"""Draddla @ fXKGmus_7y"" bets 4",2021-01-03T01:46:56.241Z,160963841624200
"Turn: 6♦, J♣, 8♦ [10♣]",2021-01-03T01:46:52.835Z,160963841283600
"""Ælx @ -CDDo4UviF"" checks",2021-01-03T01:46:52.027Z,160963841202800
"""Runiboyyy @ INJ21DaU-i"" checks",2021-01-03T01:46:51.100Z,160963841110100
"""Draddla @ fXKGmus_7y"" checks",2021-01-03T01:46:48.577Z,160963840857800
"Flop:  [6♦, J♣, 8♦]",2021-01-03T01:46:46.909Z,160963840691000
"""Runiboyyy @ INJ21DaU-i"" checks",2021-01-03T01:46:46.103Z,160963840610400
"""Draddla @ fXKGmus_7y"" calls 2",2021-01-03T01:46:45.183Z,160963840518400
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:46:43.835Z,160963840383500
"""Ælx @ -CDDo4UviF"" calls 2",2021-01-03T01:46:42.914Z,160963840291400
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:46:37.418Z,160963839742000
"""Runiboyyy @ INJ21DaU-i"" posts a big blind of 2",2021-01-03T01:46:31.900Z,160963839190108
"""Draddla @ fXKGmus_7y"" posts a small blind of 1",2021-01-03T01:46:31.900Z,160963839190107
"Your hand is 5♦, 8♠",2021-01-03T01:46:31.900Z,160963839190103
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1349) | #3 ""Erlz @ DeebGJIyUA"" (2185) | #5 ""Ælx @ -CDDo4UviF"" (259) | #6 ""Æian @ wNb2m3SlGA"" (813) | #7 ""Draddla @ fXKGmus_7y"" (194)",2021-01-03T01:46:31.900Z,160963839190101
"-- starting hand #407  (No Limit Texas Hold'em) (dealer: ""Æian @ wNb2m3SlGA"") --",2021-01-03T01:46:31.900Z,160963839190100
"-- ending hand #406 --",2021-01-03T01:46:28.958Z,160963838896002
"""Runiboyyy @ INJ21DaU-i"" collected 5 from pot",2021-01-03T01:46:28.958Z,160963838896001
"Uncalled bet of 54 returned to ""Runiboyyy @ INJ21DaU-i""",2021-01-03T01:46:28.958Z,160963838896000
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:46:28.152Z,160963838815200
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:46:26.889Z,160963838689000
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:46:23.595Z,160963838359600
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:46:13.372Z,160963837337300
"""Runiboyyy @ INJ21DaU-i"" raises to 56",2021-01-03T01:46:02.658Z,160963836265900
"""Draddla @ fXKGmus_7y"" posts a big blind of 2",2021-01-03T01:45:53.312Z,160963835331408
"""Æian @ wNb2m3SlGA"" posts a small blind of 1",2021-01-03T01:45:53.312Z,160963835331407
"Your hand is 5♣, 5♠",2021-01-03T01:45:53.312Z,160963835331403
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1346) | #3 ""Erlz @ DeebGJIyUA"" (2185) | #5 ""Ælx @ -CDDo4UviF"" (259) | #6 ""Æian @ wNb2m3SlGA"" (814) | #7 ""Draddla @ fXKGmus_7y"" (196)",2021-01-03T01:45:53.312Z,160963835331401
"-- starting hand #406  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2021-01-03T01:45:53.312Z,160963835331400
"-- ending hand #405 --",2021-01-03T01:45:50.388Z,160963835038902
"""Erlz @ DeebGJIyUA"" collected 11 from pot",2021-01-03T01:45:50.388Z,160963835038901
"Uncalled bet of 8 returned to ""Erlz @ DeebGJIyUA""",2021-01-03T01:45:50.388Z,160963835038900
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:45:49.581Z,160963834958200
"""Æian @ wNb2m3SlGA"" folds",2021-01-03T01:45:48.642Z,160963834864300
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:45:47.718Z,160963834771900
"""Erlz @ DeebGJIyUA"" raises to 12",2021-01-03T01:45:43.337Z,160963834333800
"""Runiboyyy @ INJ21DaU-i"" folds",2021-01-03T01:45:28.275Z,160963832827600
"""Draddla @ fXKGmus_7y"" posts a straddle of 4",2021-01-03T01:45:25.167Z,160963832516909
"""Æian @ wNb2m3SlGA"" posts a big blind of 2",2021-01-03T01:45:25.167Z,160963832516908
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2021-01-03T01:45:25.167Z,160963832516907
"Your hand is A♣, 5♥",2021-01-03T01:45:25.167Z,160963832516903
"Player stacks: #2 ""Runiboyyy @ INJ21DaU-i"" (1346) | #3 ""Erlz @ DeebGJIyUA"" (2178) | #5 ""Ælx @ -CDDo4UviF"" (260) | #6 ""Æian @ wNb2m3SlGA"" (816) | #7 ""Draddla @ fXKGmus_7y"" (200)",2021-01-03T01:45:25.167Z,160963832516901
"-- starting hand #405  (No Limit Texas Hold'em) (dealer: ""Erlz @ DeebGJIyUA"") --",2021-01-03T01:45:25.167Z,160963832516900
"-- ending hand #404 --",2021-01-03T01:45:22.249Z,160963832225002
"""Æian @ wNb2m3SlGA"" collected 35 from pot",2021-01-03T01:45:22.249Z,160963832225001
"Uncalled bet of 19 returned to ""Æian @ wNb2m3SlGA""",2021-01-03T01:45:22.249Z,160963832225000
"""Ælx @ -CDDo4UviF"" folds",2021-01-03T01:45:21.439Z,160963832144000
"""Æian @ wNb2m3SlGA"" bets 19",2021-01-03T01:45:19.608Z,160963831960800
"""Ælx @ -CDDo4UviF"" checks",2021-01-03T01:45:14.745Z,160963831474600
"Turn: A♣, 5♣, 6♣ [9♦]",2021-01-03T01:45:12.694Z,160963831269600
"""Æian @ wNb2m3SlGA"" calls 13",2021-01-03T01:45:11.889Z,160963831188900
"""Ælx @ -CDDo4UviF"" bets 13",2021-01-03T01:45:08.709Z,160963830871000
"Flop:  [A♣, 5♣, 6♣]",2021-01-03T01:45:04.371Z,160963830437200
"""Æian @ wNb2m3SlGA"" checks",2021-01-03T01:45:03.563Z,160963830356300
"""Ælx @ -CDDo4UviF"" calls 4",2021-01-03T01:45:01.102Z,160963830110500
"""Erlz @ DeebGJIyUA"" folds",2021-01-03T01:44:59.787Z,160963829978800
"""Runiboyyy @ INJ21DaU-i"" folds",2021-01-03T01:44:58.855Z,160963829885500
"""Draddla @ fXKGmus_7y"" folds",2021-01-03T01:44:55.467Z,160963829546800
"""Æian @ wNb2m3SlGA"" posts a straddle of 4",2021-01-03T01:44:53.808Z,160963829380909
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2021-01-03T01:44:53.808Z,160963829380908
"""Erlz @ DeebGJIyUA"" posts a small blind of 1",2021-01-03T01:44:53.808Z,160963829380907
"Your hand is Q♣, 7♦",2021-01-03T01:44:53.808Z,160963829380903
