entry,at,order
"""Halvor @ F7RG18rOxO"" raises to 20",2021-01-07T21:09:08.800Z,161005374880000
"""Nilds @ OV4KRGVsia"" calls 2",2021-01-07T21:08:59.585Z,161005373958500
"""erling @ YCJSl2b6B9"" calls 2",2021-01-07T21:08:55.939Z,161005373594000
"""Ælx @ -CDDo4UviF"" calls 2",2021-01-07T21:08:53.089Z,161005373308900
"""simma @ 30if7KNn9A"" posts a big blind of 2",2021-01-07T21:08:48.796Z,161005372879711
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-01-07T21:08:48.796Z,161005372879710
"Your hand is 8♣, 6♣",2021-01-07T21:08:48.796Z,161005372879704
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (216) | #2 ""Stig @ wNb2m3SlGA"" (276) | #3 ""Haugboi @ DeebGJIyUA"" (1210) | #5 ""simma @ 30if7KNn9A"" (557) | #6 ""Ælx @ -CDDo4UviF"" (167) | #7 ""erling @ YCJSl2b6B9"" (348) | #8 ""Nilds @ OV4KRGVsia"" (920) | #9 ""Halvor @ F7RG18rOxO"" (886)",2021-01-07T21:08:48.796Z,161005372879701
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2021-01-07T21:08:48.796Z,161005372879700
"""Ælx @ -CDDo4UviF"" shows a 10♠, 4♣.",2021-01-07T21:08:46.986Z,161005372698700
"-- ending hand #75 --",2021-01-07T21:08:45.168Z,161005372516902
"""Nilds @ OV4KRGVsia"" collected 127 from pot",2021-01-07T21:08:45.168Z,161005372516901
"Uncalled bet of 34 returned to ""Nilds @ OV4KRGVsia""",2021-01-07T21:08:45.168Z,161005372516900
"""erling @ YCJSl2b6B9"" folds",2021-01-07T21:08:44.357Z,161005372435800
"""Halvor @ F7RG18rOxO"" folds",2021-01-07T21:08:41.765Z,161005372176600
"""Nilds @ OV4KRGVsia"" bets 34",2021-01-07T21:08:39.531Z,161005371953200
"""erling @ YCJSl2b6B9"" checks",2021-01-07T21:08:31.438Z,161005371143900
"River: 2♦, 3♣, 8♠, 10♣ [10♥]",2021-01-07T21:08:27.642Z,161005370764900
"""Halvor @ F7RG18rOxO"" checks",2021-01-07T21:08:26.838Z,161005370683800
"""Nilds @ OV4KRGVsia"" checks",2021-01-07T21:08:23.935Z,161005370393600
"""erling @ YCJSl2b6B9"" checks",2021-01-07T21:08:16.181Z,161005369618200
"Turn: 2♦, 3♣, 8♠ [10♣]",2021-01-07T21:08:11.924Z,161005369192800
"""erling @ YCJSl2b6B9"" calls 28",2021-01-07T21:08:11.113Z,161005369111400
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T21:08:07.122Z,161005368712300
"""Halvor @ F7RG18rOxO"" calls 28",2021-01-07T21:08:06.188Z,161005368618900
"""Nilds @ OV4KRGVsia"" bets 28",2021-01-07T21:07:58.978Z,161005367897900
"""erling @ YCJSl2b6B9"" checks",2021-01-07T21:07:49.047Z,161005366904800
"Flop:  [2♦, 3♣, 8♠]",2021-01-07T21:07:30.621Z,161005365062200
"""erling @ YCJSl2b6B9"" calls 10",2021-01-07T21:07:29.815Z,161005364981600
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T21:07:24.526Z,161005364452700
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T21:07:23.586Z,161005364358600
"""Joaking @ oxOFrEyGQ-"" calls 10",2021-01-07T21:07:20.166Z,161005364016700
"""Halvor @ F7RG18rOxO"" calls 10",2021-01-07T21:07:15.251Z,161005363525200
"""Nilds @ OV4KRGVsia"" raises to 10",2021-01-07T21:07:11.794Z,161005363179500
"""erling @ YCJSl2b6B9"" calls 2",2021-01-07T21:07:05.831Z,161005362583200
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T21:07:01.208Z,161005362120900
"""simma @ 30if7KNn9A"" folds",2021-01-07T21:06:58.102Z,161005361810300
"""Haugboi @ DeebGJIyUA"" posts a big blind of 2",2021-01-07T21:06:56.127Z,161005361612911
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2021-01-07T21:06:56.127Z,161005361612910
"Your hand is 6♠, A♥",2021-01-07T21:06:56.127Z,161005361612904
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (226) | #2 ""Stig @ wNb2m3SlGA"" (277) | #3 ""Haugboi @ DeebGJIyUA"" (1212) | #5 ""simma @ 30if7KNn9A"" (557) | #6 ""Ælx @ -CDDo4UviF"" (167) | #7 ""erling @ YCJSl2b6B9"" (386) | #8 ""Nilds @ OV4KRGVsia"" (831) | #9 ""Halvor @ F7RG18rOxO"" (924)",2021-01-07T21:06:56.127Z,161005361612901
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Joaking @ oxOFrEyGQ-"") --",2021-01-07T21:06:56.127Z,161005361612900
"-- ending hand #74 --",2021-01-07T21:06:50.100Z,161005361010201
"""Joaking @ oxOFrEyGQ-"" collected 226 from pot with Full House, Q's over K's (combination: Q♠, Q♦, Q♣, K♠, K♣)",2021-01-07T21:06:50.100Z,161005361010200
"River: 7♥, Q♦, 7♣, Q♣ [K♣]",2021-01-07T21:06:47.079Z,161005360708800
"""erling @ YCJSl2b6B9"" shows a 9♣, 7♦.",2021-01-07T21:06:44.067Z,161005360406901
"""Joaking @ oxOFrEyGQ-"" shows a Q♠, K♠.",2021-01-07T21:06:44.067Z,161005360406900
"Some players choose to not run it twice.",2021-01-07T21:06:43.261Z,161005360326201
"""Joaking @ oxOFrEyGQ-"" chooses to not run it twice.",2021-01-07T21:06:43.261Z,161005360326200
"""erling @ YCJSl2b6B9"" shows a 9♣, 7♦.",2021-01-07T21:06:41.499Z,161005360150000
"""Joaking @ oxOFrEyGQ-"" shows a Q♠, K♠.",2021-01-07T21:06:40.737Z,161005360073800
"Remaining players decide whether to run it twice.",2021-01-07T21:06:38.273Z,161005359827401
"""erling @ YCJSl2b6B9"" calls 83",2021-01-07T21:06:38.273Z,161005359827400
"""Joaking @ oxOFrEyGQ-"" raises to 83 and go all in",2021-01-07T21:06:33.268Z,161005359326900
"""erling @ YCJSl2b6B9"" bets 60",2021-01-07T21:06:28.127Z,161005358812800
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-07T21:06:22.219Z,161005358222000
"Turn: 7♥, Q♦, 7♣ [Q♣]",2021-01-07T21:06:17.019Z,161005357702300
"""erling @ YCJSl2b6B9"" calls 15",2021-01-07T21:06:16.213Z,161005357621300
"""simma @ 30if7KNn9A"" folds",2021-01-07T21:06:15.261Z,161005357526200
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T21:06:09.362Z,161005356936300
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T21:06:06.409Z,161005356641000
"""Joaking @ oxOFrEyGQ-"" bets 15",2021-01-07T21:06:04.748Z,161005356474900
"Flop:  [7♥, Q♦, 7♣]",2021-01-07T21:06:00.538Z,161005356053900
"""Stig @ wNb2m3SlGA"" calls 6",2021-01-07T21:05:59.730Z,161005355973100
"""Joaking @ oxOFrEyGQ-"" calls 6",2021-01-07T21:05:57.830Z,161005355783100
"""Halvor @ F7RG18rOxO"" folds",2021-01-07T21:05:55.091Z,161005355509200
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T21:05:48.558Z,161005354855900
"""erling @ YCJSl2b6B9"" calls 6",2021-01-07T21:05:42.967Z,161005354296800
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T21:05:39.696Z,161005353969600
"""simma @ 30if7KNn9A"" calls 6",2021-01-07T21:05:35.725Z,161005353572600
"""Haugboi @ DeebGJIyUA"" raises to 6",2021-01-07T21:05:32.606Z,161005353260700
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2021-01-07T21:05:26.725Z,161005352672611
"""Joaking @ oxOFrEyGQ-"" posts a small blind of 1",2021-01-07T21:05:26.725Z,161005352672610
"Your hand is 6♦, A♦",2021-01-07T21:05:26.725Z,161005352672604
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (104) | #2 ""Stig @ wNb2m3SlGA"" (283) | #3 ""Haugboi @ DeebGJIyUA"" (1218) | #5 ""simma @ 30if7KNn9A"" (563) | #6 ""Ælx @ -CDDo4UviF"" (167) | #7 ""erling @ YCJSl2b6B9"" (490) | #8 ""Nilds @ OV4KRGVsia"" (831) | #9 ""Halvor @ F7RG18rOxO"" (924)",2021-01-07T21:05:26.725Z,161005352672601
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Halvor @ F7RG18rOxO"") --",2021-01-07T21:05:26.725Z,161005352672600
"-- ending hand #73 --",2021-01-07T21:05:20.703Z,161005352070401
"""erling @ YCJSl2b6B9"" collected 490 from pot with Straight, Q High (combination: Q♠, J♦, 10♣, 9♣, 8♠)",2021-01-07T21:05:20.703Z,161005352070400
"River: J♦, 9♣, 2♠, 8♠ [7♠]",2021-01-07T21:05:17.684Z,161005351769100
"""Halvor @ F7RG18rOxO"" shows a 9♥, A♥.",2021-01-07T21:05:14.638Z,161005351463901
"""erling @ YCJSl2b6B9"" shows a Q♠, 10♣.",2021-01-07T21:05:14.638Z,161005351463900
"Some players choose to not run it twice.",2021-01-07T21:05:13.830Z,161005351383101
"""Halvor @ F7RG18rOxO"" chooses to not run it twice.",2021-01-07T21:05:13.830Z,161005351383100
"""erling @ YCJSl2b6B9"" shows a Q♠, 10♣.",2021-01-07T21:05:12.749Z,161005351275000
"Remaining players decide whether to run it twice.",2021-01-07T21:05:09.479Z,161005350948001
"""Halvor @ F7RG18rOxO"" calls 100",2021-01-07T21:05:09.479Z,161005350948000
"""erling @ YCJSl2b6B9"" bets 100 and go all in",2021-01-07T21:05:05.365Z,161005350536600
"""Halvor @ F7RG18rOxO"" checks",2021-01-07T21:04:57.018Z,161005349701900
"Turn: J♦, 9♣, 2♠ [8♠]",2021-01-07T21:04:51.224Z,161005349122700
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T21:04:50.409Z,161005349041000
"""Halvor @ F7RG18rOxO"" calls 110",2021-01-07T21:04:48.036Z,161005348803700
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T21:04:38.905Z,161005347890600
"""erling @ YCJSl2b6B9"" raises to 110",2021-01-07T21:04:29.190Z,161005346919300
"""Haugboi @ DeebGJIyUA"" bets 20",2021-01-07T21:04:20.144Z,161005346014600
"""Halvor @ F7RG18rOxO"" checks",2021-01-07T21:04:09.438Z,161005344944000
"Flop:  [J♦, 9♣, 2♠]",2021-01-07T21:04:01.233Z,161005344123500
"""Nilds @ OV4KRGVsia"" calls 12",2021-01-07T21:04:00.406Z,161005344040700
"""erling @ YCJSl2b6B9"" calls 12",2021-01-07T21:03:57.049Z,161005343705000
"""Haugboi @ DeebGJIyUA"" calls 12",2021-01-07T21:03:55.270Z,161005343527400
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T21:03:52.204Z,161005343220500
"""Halvor @ F7RG18rOxO"" raises to 12",2021-01-07T21:03:50.395Z,161005343039600
"""Nilds @ OV4KRGVsia"" calls 6",2021-01-07T21:03:44.504Z,161005342450500
"""erling @ YCJSl2b6B9"" calls 6",2021-01-07T21:03:33.645Z,161005341364600
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T21:03:30.106Z,161005341010700
"""simma @ 30if7KNn9A"" folds",2021-01-07T21:03:29.181Z,161005340918200
"""Haugboi @ DeebGJIyUA"" raises to 6",2021-01-07T21:03:28.247Z,161005340824800
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T21:03:23.930Z,161005340393100
"""Joaking @ oxOFrEyGQ-"" posts a big blind of 2",2021-01-07T21:03:21.857Z,161005340185811
"""Halvor @ F7RG18rOxO"" posts a small blind of 1",2021-01-07T21:03:21.857Z,161005340185810
"Your hand is J♠, A♠",2021-01-07T21:03:21.857Z,161005340185804
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (106) | #2 ""Stig @ wNb2m3SlGA"" (283) | #3 ""Haugboi @ DeebGJIyUA"" (1250) | #5 ""simma @ 30if7KNn9A"" (563) | #6 ""Ælx @ -CDDo4UviF"" (167) | #7 ""erling @ YCJSl2b6B9"" (222) | #8 ""Nilds @ OV4KRGVsia"" (843) | #9 ""Halvor @ F7RG18rOxO"" (1146)",2021-01-07T21:03:21.857Z,161005340185801
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Nilds @ OV4KRGVsia"") --",2021-01-07T21:03:21.857Z,161005340185800
"-- ending hand #72 --",2021-01-07T21:03:15.836Z,161005339583802
"""Halvor @ F7RG18rOxO"" collected 472 from pot with Three of a Kind, A's (combination: A♥, A♦, A♣, Q♥, 8♠)",2021-01-07T21:03:15.836Z,161005339583801
"""Halvor @ F7RG18rOxO"" shows a A♥, Q♥.",2021-01-07T21:03:15.836Z,161005339583800
"""erling @ YCJSl2b6B9"" calls 138",2021-01-07T21:03:15.031Z,161005339503200
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T21:03:08.692Z,161005338869200
"""Halvor @ F7RG18rOxO"" bets 138",2021-01-07T21:03:05.950Z,161005338595100
"River: A♦, 6♦, 8♠, 7♣ [A♣]",2021-01-07T21:02:43.534Z,161005336354200
"""erling @ YCJSl2b6B9"" checks",2021-01-07T21:02:42.729Z,161005336273000
"""Haugboi @ DeebGJIyUA"" checks",2021-01-07T21:02:37.729Z,161005335773000
"""Halvor @ F7RG18rOxO"" checks",2021-01-07T21:02:35.675Z,161005335567600
"Turn: A♦, 6♦, 8♠ [7♣]",2021-01-07T21:02:31.308Z,161005335131000
"""simma @ 30if7KNn9A"" folds",2021-01-07T21:02:30.502Z,161005335050300
"""Haugboi @ DeebGJIyUA"" calls 49",2021-01-07T21:02:29.578Z,161005334957800
"""Halvor @ F7RG18rOxO"" calls 49",2021-01-07T21:02:22.238Z,161005334223900
"""erling @ YCJSl2b6B9"" bets 49",2021-01-07T21:02:17.581Z,161005333758200
"""simma @ 30if7KNn9A"" checks",2021-01-07T21:02:10.168Z,161005333017400
"""Haugboi @ DeebGJIyUA"" checks",2021-01-07T21:02:09.238Z,161005332923900
"""Halvor @ F7RG18rOxO"" checks",2021-01-07T21:02:04.646Z,161005332464700
"Flop:  [A♦, 6♦, 8♠]",2021-01-07T21:02:00.350Z,161005332035100
"""erling @ YCJSl2b6B9"" calls 12",2021-01-07T21:01:59.542Z,161005331954300
"""simma @ 30if7KNn9A"" calls 12",2021-01-07T21:01:57.419Z,161005331742000
"""Haugboi @ DeebGJIyUA"" calls 12",2021-01-07T21:01:56.492Z,161005331649300
"""Halvor @ F7RG18rOxO"" raises to 12",2021-01-07T21:01:52.543Z,161005331254400
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T21:01:46.481Z,161005330648200
"""erling @ YCJSl2b6B9"" calls 6",2021-01-07T21:01:42.495Z,161005330249600
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T21:01:41.552Z,161005330155300
"""simma @ 30if7KNn9A"" calls 6",2021-01-07T21:01:40.635Z,161005330063600
"""Haugboi @ DeebGJIyUA"" raises to 6",2021-01-07T21:01:38.991Z,161005329899200
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T21:01:29.285Z,161005328928600
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T21:01:28.363Z,161005328836400
"""Halvor @ F7RG18rOxO"" posts a big blind of 2",2021-01-07T21:01:22.938Z,161005328294011
"""Nilds @ OV4KRGVsia"" posts a small blind of 1",2021-01-07T21:01:22.938Z,161005328294010
"Your hand is 8♦, 10♦",2021-01-07T21:01:22.938Z,161005328294004
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (106) | #2 ""Stig @ wNb2m3SlGA"" (283) | #3 ""Haugboi @ DeebGJIyUA"" (1311) | #5 ""simma @ 30if7KNn9A"" (575) | #6 ""Ælx @ -CDDo4UviF"" (167) | #7 ""erling @ YCJSl2b6B9"" (421) | #8 ""Nilds @ OV4KRGVsia"" (844) | #9 ""Halvor @ F7RG18rOxO"" (873)",2021-01-07T21:01:22.938Z,161005328294001
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""erling @ YCJSl2b6B9"") --",2021-01-07T21:01:22.938Z,161005328294000
"Undealt cards: K♥, Q♦, J♠, 10♠ [K♣]",2021-01-07T21:01:18.532Z,161005327853300
"""erling @ YCJSl2b6B9"" shows a A♠, 10♥.",2021-01-07T21:01:18.179Z,161005327818000
"""Ælx @ -CDDo4UviF"" shows a J♦, 9♣.",2021-01-07T21:01:16.444Z,161005327644500
"-- ending hand #71 --",2021-01-07T21:01:15.607Z,161005327560802
"""erling @ YCJSl2b6B9"" collected 25 from pot",2021-01-07T21:01:15.607Z,161005327560801
"Uncalled bet of 25 returned to ""erling @ YCJSl2b6B9""",2021-01-07T21:01:15.607Z,161005327560800
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T21:01:14.798Z,161005327479900
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T21:01:04.428Z,161005326442900
"""erling @ YCJSl2b6B9"" bets 25",2021-01-07T21:01:01.102Z,161005326110300
"Turn: K♥, Q♦, J♠ [10♠]",2021-01-07T21:00:54.157Z,161005325415900
"""Ælx @ -CDDo4UviF"" calls 5",2021-01-07T21:00:53.351Z,161005325335100
"""simma @ 30if7KNn9A"" folds",2021-01-07T21:00:40.778Z,161005324077900
"""Halvor @ F7RG18rOxO"" folds",2021-01-07T21:00:39.852Z,161005323985200
"""Nilds @ OV4KRGVsia"" calls 5",2021-01-07T21:00:38.128Z,161005323812900
"""erling @ YCJSl2b6B9"" bets 5",2021-01-07T21:00:35.655Z,161005323565600
"Flop:  [K♥, Q♦, J♠]",2021-01-07T21:00:25.600Z,161005322560100
"""Nilds @ OV4KRGVsia"" checks",2021-01-07T21:00:24.794Z,161005322479500
"""erling @ YCJSl2b6B9"" calls 2",2021-01-07T21:00:17.601Z,161005321760200
"""Ælx @ -CDDo4UviF"" calls 2",2021-01-07T21:00:13.518Z,161005321351900
"""simma @ 30if7KNn9A"" calls 2",2021-01-07T21:00:10.428Z,161005321042900
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T21:00:08.967Z,161005320896900
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T21:00:07.997Z,161005320799800
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T21:00:06.987Z,161005320698800
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-07T21:00:01.584Z,161005320158500
"""Nilds @ OV4KRGVsia"" posts a big blind of 2",2021-01-07T20:59:57.512Z,161005319751411
"""erling @ YCJSl2b6B9"" posts a small blind of 1",2021-01-07T20:59:57.512Z,161005319751410
"Your hand is 4♠, Q♥",2021-01-07T20:59:57.512Z,161005319751404
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (106) | #2 ""Stig @ wNb2m3SlGA"" (283) | #3 ""Haugboi @ DeebGJIyUA"" (1311) | #5 ""simma @ 30if7KNn9A"" (577) | #6 ""Ælx @ -CDDo4UviF"" (174) | #7 ""erling @ YCJSl2b6B9"" (403) | #8 ""Nilds @ OV4KRGVsia"" (851) | #9 ""Halvor @ F7RG18rOxO"" (875)",2021-01-07T20:59:57.512Z,161005319751401
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""Ælx @ -CDDo4UviF"") --",2021-01-07T20:59:57.512Z,161005319751300
"Undealt cards: 2♦, 3♥, Q♥ [A♥, 6♦]",2021-01-07T20:59:55.953Z,161005319595400
"-- ending hand #70 --",2021-01-07T20:59:51.568Z,161005319156902
"""Stig @ wNb2m3SlGA"" collected 23 from pot",2021-01-07T20:59:51.568Z,161005319156901
"Uncalled bet of 9 returned to ""Stig @ wNb2m3SlGA""",2021-01-07T20:59:51.568Z,161005319156900
"""Halvor @ F7RG18rOxO"" folds",2021-01-07T20:59:50.755Z,161005319075600
"""Stig @ wNb2m3SlGA"" bets 9",2021-01-07T20:59:44.237Z,161005318423700
"""Halvor @ F7RG18rOxO"" checks",2021-01-07T20:59:38.746Z,161005317874700
"Flop:  [2♦, 3♥, Q♥]",2021-01-07T20:59:33.906Z,161005317390800
"""Halvor @ F7RG18rOxO"" calls 10",2021-01-07T20:59:33.095Z,161005317309600
"""erling @ YCJSl2b6B9"" folds",2021-01-07T20:59:30.761Z,161005317076200
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T20:59:28.051Z,161005316805200
"""simma @ 30if7KNn9A"" folds",2021-01-07T20:59:24.050Z,161005316405400
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T20:59:23.126Z,161005316312700
"""Stig @ wNb2m3SlGA"" raises to 10",2021-01-07T20:59:22.175Z,161005316217600
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T20:59:18.264Z,161005315826500
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-07T20:59:17.328Z,161005315732900
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T20:59:14.307Z,161005315430800
"""erling @ YCJSl2b6B9"" posts a big blind of 2",2021-01-07T20:59:08.339Z,161005314834111
"""Ælx @ -CDDo4UviF"" posts a small blind of 1",2021-01-07T20:59:08.339Z,161005314834110
"Your hand is 5♥, K♦",2021-01-07T20:59:08.339Z,161005314834104
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (106) | #2 ""Stig @ wNb2m3SlGA"" (270) | #3 ""Haugboi @ DeebGJIyUA"" (1311) | #5 ""simma @ 30if7KNn9A"" (577) | #6 ""Ælx @ -CDDo4UviF"" (175) | #7 ""erling @ YCJSl2b6B9"" (405) | #8 ""Nilds @ OV4KRGVsia"" (851) | #9 ""Halvor @ F7RG18rOxO"" (885)",2021-01-07T20:59:08.339Z,161005314834101
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""simma @ 30if7KNn9A"") --",2021-01-07T20:59:08.339Z,161005314834100
"-- ending hand #69 --",2021-01-07T20:59:02.429Z,161005314243002
"""simma @ 30if7KNn9A"" collected 38 from pot",2021-01-07T20:59:02.429Z,161005314243001
"Uncalled bet of 22 returned to ""simma @ 30if7KNn9A""",2021-01-07T20:59:02.429Z,161005314243000
"""Halvor @ F7RG18rOxO"" folds",2021-01-07T20:59:01.605Z,161005314160500
"""erling @ YCJSl2b6B9"" folds",2021-01-07T20:59:00.647Z,161005314064800
"""simma @ 30if7KNn9A"" bets 22",2021-01-07T20:58:57.187Z,161005313718800
"Flop:  [6♥, 4♠, 9♠]",2021-01-07T20:58:51.319Z,161005313132100
"""Halvor @ F7RG18rOxO"" calls 12",2021-01-07T20:58:50.500Z,161005313050100
"""erling @ YCJSl2b6B9"" calls 12",2021-01-07T20:58:46.911Z,161005312691200
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T20:58:45.966Z,161005312596700
"""simma @ 30if7KNn9A"" raises to 12",2021-01-07T20:58:34.420Z,161005311442000
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T20:58:27.989Z,161005310799000
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T20:58:27.036Z,161005310703700
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T20:58:26.100Z,161005310610100
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-07T20:58:25.157Z,161005310515800
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T20:58:21.349Z,161005310134900
"""erling @ YCJSl2b6B9"" calls 2",2021-01-07T20:58:20.355Z,161005310035600
"""Ælx @ -CDDo4UviF"" posts a big blind of 2",2021-01-07T20:58:16.335Z,161005309633611
"""simma @ 30if7KNn9A"" posts a small blind of 1",2021-01-07T20:58:16.335Z,161005309633610
"Your hand is K♥, 5♦",2021-01-07T20:58:16.335Z,161005309633604
"Player stacks: #1 ""Joaking @ oxOFrEyGQ-"" (106) | #2 ""Stig @ wNb2m3SlGA"" (270) | #3 ""Haugboi @ DeebGJIyUA"" (1311) | #5 ""simma @ 30if7KNn9A"" (551) | #6 ""Ælx @ -CDDo4UviF"" (177) | #7 ""erling @ YCJSl2b6B9"" (417) | #8 ""Nilds @ OV4KRGVsia"" (851) | #9 ""Halvor @ F7RG18rOxO"" (897)",2021-01-07T20:58:16.335Z,161005309633601
"-- starting hand #69  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-01-07T20:58:16.335Z,161005309633600
"-- ending hand #68 --",2021-01-07T20:58:10.302Z,161005309030301
"""erling @ YCJSl2b6B9"" collected 417 from pot with Three of a Kind, 10's (combination: 10♦, 10♥, 10♣, A♣, 9♠)",2021-01-07T20:58:10.302Z,161005309030300
"River: 10♥, 10♣, 3♦, 5♣ [9♠]",2021-01-07T20:58:07.286Z,161005308729000
"Turn: 10♥, 10♣, 3♦ [5♣]",2021-01-07T20:58:04.275Z,161005308427700
"""erling @ YCJSl2b6B9"" shows a 10♦, A♣.",2021-01-07T20:58:01.261Z,161005308126201
"""simma @ 30if7KNn9A"" shows a 10♠, Q♦.",2021-01-07T20:58:01.261Z,161005308126200
"Some players choose to not run it twice.",2021-01-07T20:58:00.454Z,161005308045501
"""simma @ 30if7KNn9A"" chooses to not run it twice.",2021-01-07T20:58:00.454Z,161005308045500
"""simma @ 30if7KNn9A"" shows a 10♠, Q♦.",2021-01-07T20:57:59.287Z,161005307928800
"Remaining players decide whether to run it twice.",2021-01-07T20:57:57.713Z,161005307771501
"""simma @ 30if7KNn9A"" calls 188",2021-01-07T20:57:57.713Z,161005307771500
"""Stig @ wNb2m3SlGA"" folds",2021-01-07T20:57:55.963Z,161005307596400
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-07T20:57:55.035Z,161005307503600
"""erling @ YCJSl2b6B9"" raises to 188 and go all in",2021-01-07T20:57:54.103Z,161005307410400
"""Ælx @ -CDDo4UviF"" folds",2021-01-07T20:57:46.403Z,161005306640400
"""simma @ 30if7KNn9A"" raises to 33",2021-01-07T20:57:35.815Z,161005305581600
"""Stig @ wNb2m3SlGA"" calls 2",2021-01-07T20:57:28.433Z,161005304843400
"""Joaking @ oxOFrEyGQ-"" calls 2",2021-01-07T20:57:22.164Z,161005304216500
"""Halvor @ F7RG18rOxO"" folds",2021-01-07T20:57:20.271Z,161005304027200
"""erling @ YCJSl2b6B9"" bets 2",2021-01-07T20:57:16.101Z,161005303610200
"""Ælx @ -CDDo4UviF"" checks",2021-01-07T20:57:11.970Z,161005303197100
"""simma @ 30if7KNn9A"" checks",2021-01-07T20:57:09.071Z,161005302907200
"Flop:  [10♥, 10♣, 3♦]",2021-01-07T20:57:06.961Z,161005302696300
"""simma @ 30if7KNn9A"" calls 6",2021-01-07T20:57:06.135Z,161005302613600
"""Haugboi @ DeebGJIyUA"" folds",2021-01-07T20:57:04.381Z,161005302438200
"""Stig @ wNb2m3SlGA"" calls 6",2021-01-07T20:57:03.220Z,161005302322000
"""Joaking @ oxOFrEyGQ-"" calls 6",2021-01-07T20:57:01.019Z,161005302102000
"""Halvor @ F7RG18rOxO"" calls 6",2021-01-07T20:56:57.044Z,161005301704500
"""Nilds @ OV4KRGVsia"" folds",2021-01-07T20:56:52.547Z,161005301254800
"""erling @ YCJSl2b6B9"" calls 6",2021-01-07T20:56:50.419Z,161005301042000
"""Ælx @ -CDDo4UviF"" raises to 6",2021-01-07T20:56:47.145Z,161005300714600
"""simma @ 30if7KNn9A"" posts a big blind of 2",2021-01-07T20:56:40.653Z,161005300065511
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-01-07T20:56:40.653Z,161005300065510
"Your hand is 8♥, 4♦",2021-01-07T20:56:40.653Z,161005300065504
