entry,at,order
"-- starting hand #218  (No Limit Texas Hold'em) (dealer: ""Joaking @ oxOFrEyGQ-"") --",2021-01-16T00:34:33.498Z,161075727349900
"-- ending hand #217 --",2021-01-16T00:34:30.591Z,161075727059202
"""Halvor @ F7RG18rOxO"" collected 8 from pot",2021-01-16T00:34:30.591Z,161075727059201
"Uncalled bet of 8 returned to ""Halvor @ F7RG18rOxO""",2021-01-16T00:34:30.591Z,161075727059200
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:34:29.781Z,161075726978200
"""snigen @ 4-XEj5-BIv"" folds",2021-01-16T00:34:25.882Z,161075726588300
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-16T00:34:23.667Z,161075726366700
"""Halvor @ F7RG18rOxO"" bets 8",2021-01-16T00:34:20.609Z,161075726061000
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:34:15.801Z,161075725580200
"""snigen @ 4-XEj5-BIv"" checks",2021-01-16T00:34:12.004Z,161075725200500
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:34:07.222Z,161075724722300
"Flop:  [8♥, 6♦, K♣]",2021-01-16T00:34:03.087Z,161075724308800
"""snigen @ 4-XEj5-BIv"" checks",2021-01-16T00:34:02.282Z,161075724228200
"""Joaking @ oxOFrEyGQ-"" calls 2",2021-01-16T00:34:00.067Z,161075724006800
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-16T00:33:59.144Z,161075723914500
"""erling @ YCJSl2b6B9"" calls 2",2021-01-16T00:33:56.225Z,161075723622600
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:33:52.745Z,161075723274600
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:33:45.718Z,161075722571900
"""snigen @ 4-XEj5-BIv"" posts a big blind of 2",2021-01-16T00:33:42.833Z,161075722283509
"""Joaking @ oxOFrEyGQ-"" posts a small blind of 1",2021-01-16T00:33:42.833Z,161075722283508
"Your hand is Q♦, 2♦",2021-01-16T00:33:42.833Z,161075722283502
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1413) | #4 ""Stig @ wNb2m3SlGA"" (697) | #6 ""erling @ YCJSl2b6B9"" (407) | #7 ""Halvor @ F7RG18rOxO"" (278) | #8 ""Joaking @ oxOFrEyGQ-"" (737) | #9 ""snigen @ 4-XEj5-BIv"" (1259)",2021-01-16T00:33:42.833Z,161075722283501
"-- starting hand #217  (No Limit Texas Hold'em) (dealer: ""Halvor @ F7RG18rOxO"") --",2021-01-16T00:33:42.833Z,161075722283500
"-- ending hand #216 --",2021-01-16T00:33:36.745Z,161075721674703
"""Halvor @ F7RG18rOxO"" shows a K♣, 9♦.",2021-01-16T00:33:36.745Z,161075721674702
"""snigen @ 4-XEj5-BIv"" collected 41 from pot with Full House, Q's over J's (combination: Q♠, Q♦, Q♥, J♥, J♦)",2021-01-16T00:33:36.745Z,161075721674701
"""snigen @ 4-XEj5-BIv"" shows a 2♥, J♥.",2021-01-16T00:33:36.745Z,161075721674700
"""snigen @ 4-XEj5-BIv"" checks",2021-01-16T00:33:35.937Z,161075721593700
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:33:33.785Z,161075721378600
"River: J♦, 4♥, Q♠, Q♦ [Q♥]",2021-01-16T00:33:23.773Z,161075720377600
"""Halvor @ F7RG18rOxO"" calls 10",2021-01-16T00:33:22.968Z,161075720296800
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:33:21.748Z,161075720174900
"""snigen @ 4-XEj5-BIv"" bets 10",2021-01-16T00:33:19.612Z,161075719961300
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:33:11.393Z,161075719139400
"Turn: J♦, 4♥, Q♠ [Q♦]",2021-01-16T00:33:07.644Z,161075718764600
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-16T00:33:06.836Z,161075718683700
"""Halvor @ F7RG18rOxO"" calls 4",2021-01-16T00:33:03.262Z,161075718326300
"""erling @ YCJSl2b6B9"" calls 4",2021-01-16T00:33:01.562Z,161075718156300
"""snigen @ 4-XEj5-BIv"" bets 4",2021-01-16T00:32:56.943Z,161075717694400
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:32:51.434Z,161075717143400
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:32:49.681Z,161075716968100
"Flop:  [J♦, 4♥, Q♠]",2021-01-16T00:32:39.150Z,161075715915100
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:32:38.345Z,161075715834600
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-16T00:32:34.144Z,161075715414400
"""erling @ YCJSl2b6B9"" calls 2",2021-01-16T00:32:26.614Z,161075714661400
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:32:23.981Z,161075714398200
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:32:23.059Z,161075714306000
"""snigen @ 4-XEj5-BIv"" checks",2021-01-16T00:32:22.121Z,161075714212200
"""snigen @ 4-XEj5-BIv"" posts a missed big blind of 2",2021-01-16T00:32:18.205Z,161075713820912
"""snigen @ 4-XEj5-BIv"" posts a missing small blind of 1",2021-01-16T00:32:18.205Z,161075713820911
"""Joaking @ oxOFrEyGQ-"" posts a big blind of 2",2021-01-16T00:32:18.205Z,161075713820910
"""Halvor @ F7RG18rOxO"" posts a small blind of 1",2021-01-16T00:32:18.205Z,161075713820909
"Your hand is 2♦, J♠",2021-01-16T00:32:18.205Z,161075713820903
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1413) | #4 ""Stig @ wNb2m3SlGA"" (697) | #6 ""erling @ YCJSl2b6B9"" (413) | #7 ""Halvor @ F7RG18rOxO"" (294) | #8 ""Joaking @ oxOFrEyGQ-"" (739) | #9 ""snigen @ 4-XEj5-BIv"" (1235)",2021-01-16T00:32:18.205Z,161075713820902
"-- starting hand #216  (No Limit Texas Hold'em) (dealer: ""erling @ YCJSl2b6B9"") --",2021-01-16T00:32:18.205Z,161075713820901
"The player ""snigen @ 4-XEj5-BIv"" joined the game with a stack of 1235.",2021-01-16T00:32:18.205Z,161075713820900
"-- ending hand #215 --",2021-01-16T00:32:15.288Z,161075713528902
"""Halvor @ F7RG18rOxO"" collected 6 from pot",2021-01-16T00:32:15.288Z,161075713528901
"Uncalled bet of 12 returned to ""Halvor @ F7RG18rOxO""",2021-01-16T00:32:15.288Z,161075713528900
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:32:14.476Z,161075713447600
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-16T00:32:10.870Z,161075713087100
"""Halvor @ F7RG18rOxO"" bets 12",2021-01-16T00:32:08.602Z,161075712860200
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:32:04.354Z,161075712435500
"Turn: 2♣, 8♦, 6♠ [2♦]",2021-01-16T00:31:55.854Z,161075711585600
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:31:55.044Z,161075711504400
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:31:50.142Z,161075711014300
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:31:43.667Z,161075710366800
"The player ""snigen @ 4-XEj5-BIv"" sit back with the stack of 1235.",2021-01-16T00:31:39.415Z,161075709941800
"Flop:  [2♣, 8♦, 6♠]",2021-01-16T00:31:38.615Z,161075709861600
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:31:37.809Z,161075709781000
"""erling @ YCJSl2b6B9"" calls 2",2021-01-16T00:31:22.920Z,161075708292100
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:31:20.073Z,161075708007400
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:31:19.155Z,161075707915600
"""Joaking @ oxOFrEyGQ-"" calls 2",2021-01-16T00:31:15.064Z,161075707506500
"""Halvor @ F7RG18rOxO"" posts a big blind of 2",2021-01-16T00:31:13.271Z,161075707327208
"""erling @ YCJSl2b6B9"" posts a small blind of 1",2021-01-16T00:31:13.271Z,161075707327207
"Your hand is 6♥, 4♣",2021-01-16T00:31:13.271Z,161075707327202
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1413) | #4 ""Stig @ wNb2m3SlGA"" (697) | #6 ""erling @ YCJSl2b6B9"" (415) | #7 ""Halvor @ F7RG18rOxO"" (290) | #8 ""Joaking @ oxOFrEyGQ-"" (741)",2021-01-16T00:31:13.271Z,161075707327201
"-- starting hand #215  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2021-01-16T00:31:13.271Z,161075707327200
"""Halvor @ F7RG18rOxO"" shows a A♦, 4♣.",2021-01-16T00:31:11.957Z,161075707195700
"-- ending hand #214 --",2021-01-16T00:31:09.648Z,161075706964902
"""Joaking @ oxOFrEyGQ-"" collected 70 from pot",2021-01-16T00:31:09.648Z,161075706964901
"Uncalled bet of 52 returned to ""Joaking @ oxOFrEyGQ-""",2021-01-16T00:31:09.648Z,161075706964900
"""Halvor @ F7RG18rOxO"" folds",2021-01-16T00:31:08.838Z,161075706883900
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:31:05.580Z,161075706558000
"""Joaking @ oxOFrEyGQ-"" raises to 72",2021-01-16T00:31:00.780Z,161075706078400
"""Halvor @ F7RG18rOxO"" raises to 20",2021-01-16T00:30:57.436Z,161075705743700
"""erling @ YCJSl2b6B9"" bets 2",2021-01-16T00:30:50.683Z,161075705068400
"River: J♣, 5♥, 8♣, 9♣ [6♣]",2021-01-16T00:30:44.025Z,161075704403600
"""erling @ YCJSl2b6B9"" calls 7",2021-01-16T00:30:43.220Z,161075704322100
"""Joaking @ oxOFrEyGQ-"" calls 7",2021-01-16T00:30:39.654Z,161075703965500
"""Halvor @ F7RG18rOxO"" bets 7",2021-01-16T00:30:38.103Z,161075703810400
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:30:33.842Z,161075703384200
"Turn: J♣, 5♥, 8♣ [9♣]",2021-01-16T00:30:29.359Z,161075702936200
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:30:28.550Z,161075702855100
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:30:23.169Z,161075702317000
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:30:19.431Z,161075701943100
"Flop:  [J♣, 5♥, 8♣]",2021-01-16T00:30:15.157Z,161075701515900
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:30:14.352Z,161075701435300
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:30:09.947Z,161075700994800
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:30:07.795Z,161075700779600
"""Joaking @ oxOFrEyGQ-"" calls 2",2021-01-16T00:30:06.822Z,161075700682300
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-16T00:30:02.373Z,161075700237400
"""erling @ YCJSl2b6B9"" posts a big blind of 2",2021-01-16T00:29:57.832Z,161075699783709
"""Stig @ wNb2m3SlGA"" posts a small blind of 1",2021-01-16T00:29:57.832Z,161075699783708
"Your hand is 6♠, 2♣",2021-01-16T00:29:57.832Z,161075699783703
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1413) | #4 ""Stig @ wNb2m3SlGA"" (698) | #6 ""erling @ YCJSl2b6B9"" (426) | #7 ""Halvor @ F7RG18rOxO"" (319) | #8 ""Joaking @ oxOFrEyGQ-"" (700)",2021-01-16T00:29:57.832Z,161075699783702
"-- starting hand #214  (No Limit Texas Hold'em) (dealer: ""Haugboi @ DeebGJIyUA"") --",2021-01-16T00:29:57.832Z,161075699783701
"The player ""Maria @ mb_qZ9xN13"" quits the game with a stack of 0.",2021-01-16T00:29:57.832Z,161075699783700
"-- ending hand #213 --",2021-01-16T00:29:51.809Z,161075699181001
"""Stig @ wNb2m3SlGA"" collected 295 from pot with Two Pair, A's & 8's (combination: A♠, A♥, 8♠, 8♣, K♥)",2021-01-16T00:29:51.809Z,161075699181000
"River: 8♠, A♠, 8♣, A♥ [7♥]",2021-01-16T00:29:48.772Z,161075698879000
"Turn: 8♠, A♠, 8♣ [A♥]",2021-01-16T00:29:45.757Z,161075698575900
"Flop:  [8♠, A♠, 8♣]",2021-01-16T00:29:42.746Z,161075698274800
"""Maria @ mb_qZ9xN13"" shows a 9♣, Q♣.",2021-01-16T00:29:39.735Z,161075697973601
"""Stig @ wNb2m3SlGA"" shows a 3♠, K♥.",2021-01-16T00:29:39.735Z,161075697973600
"""Stig @ wNb2m3SlGA"" calls 147",2021-01-16T00:29:38.931Z,161075697893200
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:29:22.903Z,161075696290400
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-16T00:29:20.284Z,161075696028600
"""Halvor @ F7RG18rOxO"" folds",2021-01-16T00:29:19.361Z,161075695936200
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:29:18.116Z,161075695811700
"""Maria @ mb_qZ9xN13"" raises to 147 and go all in",2021-01-16T00:29:17.169Z,161075695717000
"""Stig @ wNb2m3SlGA"" posts a big blind of 2",2021-01-16T00:29:11.555Z,161075695155609
"""Haugboi @ DeebGJIyUA"" posts a small blind of 1",2021-01-16T00:29:11.555Z,161075695155608
"Your hand is J♠, 4♠",2021-01-16T00:29:11.555Z,161075695155602
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1414) | #4 ""Stig @ wNb2m3SlGA"" (550) | #5 ""Maria @ mb_qZ9xN13"" (147) | #6 ""erling @ YCJSl2b6B9"" (426) | #7 ""Halvor @ F7RG18rOxO"" (319) | #8 ""Joaking @ oxOFrEyGQ-"" (700)",2021-01-16T00:29:11.555Z,161075695155601
"-- starting hand #213  (No Limit Texas Hold'em) (dealer: ""Joaking @ oxOFrEyGQ-"") --",2021-01-16T00:29:11.555Z,161075695155600
"-- ending hand #212 --",2021-01-16T00:29:08.650Z,161075694865102
"""Joaking @ oxOFrEyGQ-"" collected 26 from pot",2021-01-16T00:29:08.650Z,161075694865101
"Uncalled bet of 19 returned to ""Joaking @ oxOFrEyGQ-""",2021-01-16T00:29:08.650Z,161075694865100
"""Halvor @ F7RG18rOxO"" folds",2021-01-16T00:29:07.839Z,161075694784300
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:29:06.245Z,161075694624500
"""Joaking @ oxOFrEyGQ-"" bets 19",2021-01-16T00:29:03.695Z,161075694369600
"Turn: 5♦, 6♥, 3♠ [9♠]",2021-01-16T00:28:59.780Z,161075693978200
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:28:58.952Z,161075693895300
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:28:57.327Z,161075693732800
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:28:52.578Z,161075693257800
"Flop:  [5♦, 6♥, 3♠]",2021-01-16T00:28:50.464Z,161075693046500
"""erling @ YCJSl2b6B9"" calls 8",2021-01-16T00:28:49.658Z,161075692965900
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:28:44.912Z,161075692491300
"""Joaking @ oxOFrEyGQ-"" calls 8",2021-01-16T00:28:41.815Z,161075692181600
"""Halvor @ F7RG18rOxO"" raises to 8",2021-01-16T00:28:40.158Z,161075692015900
"""erling @ YCJSl2b6B9"" calls 2",2021-01-16T00:28:30.964Z,161075691096500
"""Maria @ mb_qZ9xN13"" folds",2021-01-16T00:28:26.061Z,161075690606200
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:28:24.509Z,161075690451000
"""Haugboi @ DeebGJIyUA"" posts a big blind of 2",2021-01-16T00:28:22.056Z,161075690206011
"""Joaking @ oxOFrEyGQ-"" posts a small blind of 1",2021-01-16T00:28:22.056Z,161075690206010
"Your hand is 5♥, 4♦",2021-01-16T00:28:22.056Z,161075690206004
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1416) | #4 ""Stig @ wNb2m3SlGA"" (550) | #5 ""Maria @ mb_qZ9xN13"" (147) | #6 ""erling @ YCJSl2b6B9"" (434) | #7 ""Halvor @ F7RG18rOxO"" (327) | #8 ""Joaking @ oxOFrEyGQ-"" (682)",2021-01-16T00:28:22.056Z,161075690206003
"-- starting hand #212  (No Limit Texas Hold'em) (dealer: ""Halvor @ F7RG18rOxO"") --",2021-01-16T00:28:22.056Z,161075690206002
"The player ""Nilds @ OV4KRGVsia"" quits the game with a stack of 1009.",2021-01-16T00:28:22.056Z,161075690206001
"The player ""snigen @ 4-XEj5-BIv"" stand up with the stack of 1235.",2021-01-16T00:28:22.056Z,161075690206000
"-- ending hand #211 --",2021-01-16T00:28:19.148Z,161075689914802
"""erling @ YCJSl2b6B9"" collected 54 from pot",2021-01-16T00:28:19.148Z,161075689914801
"Uncalled bet of 54 returned to ""erling @ YCJSl2b6B9""",2021-01-16T00:28:19.148Z,161075689914800
"""Halvor @ F7RG18rOxO"" folds",2021-01-16T00:28:18.340Z,161075689834100
"""erling @ YCJSl2b6B9"" bets 54",2021-01-16T00:28:17.182Z,161075689718300
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:28:11.108Z,161075689110800
"River: 10♠, 5♥, 9♣, 6♥ [K♣]",2021-01-16T00:28:06.936Z,161075688694300
"""Halvor @ F7RG18rOxO"" calls 18",2021-01-16T00:28:06.129Z,161075688613000
"""erling @ YCJSl2b6B9"" bets 18",2021-01-16T00:28:03.948Z,161075688394900
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:27:56.990Z,161075687699100
"Turn: 10♠, 5♥, 9♣ [6♥]",2021-01-16T00:27:52.736Z,161075687273800
"""Joaking @ oxOFrEyGQ-"" folds",2021-01-16T00:27:51.918Z,161075687191900
"""Halvor @ F7RG18rOxO"" calls 6",2021-01-16T00:27:50.998Z,161075687099900
"""erling @ YCJSl2b6B9"" bets 6",2021-01-16T00:27:44.774Z,161075686477400
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:27:33.122Z,161075685312300
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:27:32.197Z,161075685219700
"Flop:  [10♠, 5♥, 9♣]",2021-01-16T00:27:27.217Z,161075684721800
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:27:26.402Z,161075684640300
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-16T00:27:23.840Z,161075684384100
"""erling @ YCJSl2b6B9"" calls 2",2021-01-16T00:27:21.100Z,161075684110000
"""Maria @ mb_qZ9xN13"" folds",2021-01-16T00:27:14.596Z,161075683459700
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:27:12.796Z,161075683279600
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:27:11.861Z,161075683186200
"The admin ""Joaking @ oxOFrEyGQ-"" enqueued the removal of the player ""Nilds @ OV4KRGVsia"".",2021-01-16T00:27:02.828Z,161075682282900
"""Nilds @ OV4KRGVsia"" folds",2021-01-16T00:26:54.839Z,161075681484000
"""snigen @ 4-XEj5-BIv"" folds",2021-01-16T00:26:34.011Z,161075679401200
"""Joaking @ oxOFrEyGQ-"" posts a big blind of 2",2021-01-16T00:26:28.181Z,161075678818211
"""Halvor @ F7RG18rOxO"" posts a small blind of 1",2021-01-16T00:26:28.181Z,161075678818210
"Your hand is 10♥, 5♠",2021-01-16T00:26:28.181Z,161075678818202
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1416) | #4 ""Stig @ wNb2m3SlGA"" (550) | #5 ""Maria @ mb_qZ9xN13"" (147) | #6 ""erling @ YCJSl2b6B9"" (406) | #7 ""Halvor @ F7RG18rOxO"" (353) | #8 ""Joaking @ oxOFrEyGQ-"" (684) | #9 ""snigen @ 4-XEj5-BIv"" (1235) | #10 ""Nilds @ OV4KRGVsia"" (1009)",2021-01-16T00:26:28.181Z,161075678818201
"-- starting hand #211  (No Limit Texas Hold'em) (dealer: ""erling @ YCJSl2b6B9"") --",2021-01-16T00:26:28.181Z,161075678818200
"-- ending hand #210 --",2021-01-16T00:26:22.158Z,161075678216001
"""erling @ YCJSl2b6B9"" collected 406 from pot with Two Pair, A's & J's (combination: A♦, A♥, J♥, J♠, 4♠)",2021-01-16T00:26:22.158Z,161075678216000
"River: 3♦, J♠, 4♠, 2♦ [A♥]",2021-01-16T00:26:19.122Z,161075677912700
"""Joaking @ oxOFrEyGQ-"" shows a K♠, J♣.",2021-01-16T00:26:16.093Z,161075677609401
"""erling @ YCJSl2b6B9"" shows a A♦, J♥.",2021-01-16T00:26:16.093Z,161075677609400
"""Joaking @ oxOFrEyGQ-"" calls 170",2021-01-16T00:26:15.282Z,161075677528300
"""Halvor @ F7RG18rOxO"" folds",2021-01-16T00:26:04.504Z,161075676450500
"""erling @ YCJSl2b6B9"" raises to 170 and go all in",2021-01-16T00:26:02.846Z,161075676284600
"""Joaking @ oxOFrEyGQ-"" bets 39",2021-01-16T00:25:55.522Z,161075675552800
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:25:47.749Z,161075674775000
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:25:46.768Z,161075674676900
"Turn: 3♦, J♠, 4♠ [2♦]",2021-01-16T00:25:41.125Z,161075674112800
"""Halvor @ F7RG18rOxO"" calls 15",2021-01-16T00:25:40.314Z,161075674031500
"""erling @ YCJSl2b6B9"" calls 15",2021-01-16T00:25:39.182Z,161075673918300
"""Joaking @ oxOFrEyGQ-"" bets 15",2021-01-16T00:25:34.011Z,161075673401900
"""Halvor @ F7RG18rOxO"" checks",2021-01-16T00:25:31.184Z,161075673118500
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:25:29.472Z,161075672947200
"Flop:  [3♦, J♠, 4♠]",2021-01-16T00:25:23.237Z,161075672323800
"""Halvor @ F7RG18rOxO"" calls 7",2021-01-16T00:25:22.431Z,161075672243200
"""erling @ YCJSl2b6B9"" calls 7",2021-01-16T00:25:20.794Z,161075672079400
"""Maria @ mb_qZ9xN13"" folds",2021-01-16T00:25:16.848Z,161075671684900
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:25:14.091Z,161075671409200
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:25:13.167Z,161075671316700
"""Nilds @ OV4KRGVsia"" folds",2021-01-16T00:25:12.230Z,161075671223100
"""snigen @ 4-XEj5-BIv"" folds",2021-01-16T00:24:51.410Z,161075669141100
"""Joaking @ oxOFrEyGQ-"" raises to 7",2021-01-16T00:24:50.482Z,161075669048200
"""Halvor @ F7RG18rOxO"" posts a big blind of 2",2021-01-16T00:24:47.745Z,161075668774611
"""erling @ YCJSl2b6B9"" posts a small blind of 1",2021-01-16T00:24:47.745Z,161075668774610
"Your hand is 5♦, A♠",2021-01-16T00:24:47.745Z,161075668774602
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1416) | #4 ""Stig @ wNb2m3SlGA"" (550) | #5 ""Maria @ mb_qZ9xN13"" (147) | #6 ""erling @ YCJSl2b6B9"" (192) | #7 ""Halvor @ F7RG18rOxO"" (375) | #8 ""Joaking @ oxOFrEyGQ-"" (876) | #9 ""snigen @ 4-XEj5-BIv"" (1235) | #10 ""Nilds @ OV4KRGVsia"" (1009)",2021-01-16T00:24:47.745Z,161075668774601
"-- starting hand #210  (No Limit Texas Hold'em) (dealer: ""Maria @ mb_qZ9xN13"") --",2021-01-16T00:24:47.745Z,161075668774600
"-- ending hand #209 --",2021-01-16T00:24:41.707Z,161075668170803
"""Joaking @ oxOFrEyGQ-"" shows a J♠, 9♦.",2021-01-16T00:24:41.707Z,161075668170802
"""snigen @ 4-XEj5-BIv"" collected 63 from pot with Pair, K's (combination: K♣, K♠, 10♦, 9♥, 8♥)",2021-01-16T00:24:41.707Z,161075668170801
"""snigen @ 4-XEj5-BIv"" shows a K♣, 5♣.",2021-01-16T00:24:41.707Z,161075668170800
"""snigen @ 4-XEj5-BIv"" checks",2021-01-16T00:24:40.901Z,161075668090100
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:24:35.306Z,161075667530700
"River: K♠, 10♦, 8♥, 9♥ [3♠]",2021-01-16T00:24:33.523Z,161075667352800
"""Joaking @ oxOFrEyGQ-"" calls 8",2021-01-16T00:24:32.716Z,161075667271800
"""snigen @ 4-XEj5-BIv"" bets 8",2021-01-16T00:24:30.752Z,161075667075300
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:24:10.696Z,161075665069700
"Turn: K♠, 10♦, 8♥ [9♥]",2021-01-16T00:24:08.142Z,161075664814400
"""Joaking @ oxOFrEyGQ-"" calls 10",2021-01-16T00:24:07.336Z,161075664733600
"""erling @ YCJSl2b6B9"" folds",2021-01-16T00:24:06.403Z,161075664640400
"""snigen @ 4-XEj5-BIv"" bets 10",2021-01-16T00:24:02.927Z,161075664292800
"""Joaking @ oxOFrEyGQ-"" checks",2021-01-16T00:23:53.844Z,161075663384500
"""erling @ YCJSl2b6B9"" checks",2021-01-16T00:23:51.240Z,161075663124000
"Flop:  [K♠, 10♦, 8♥]",2021-01-16T00:23:45.772Z,161075662577300
"""Joaking @ oxOFrEyGQ-"" calls 8",2021-01-16T00:23:44.964Z,161075662496500
"""Halvor @ F7RG18rOxO"" folds",2021-01-16T00:23:42.157Z,161075662215700
"""erling @ YCJSl2b6B9"" calls 8",2021-01-16T00:23:41.202Z,161075662120200
"""Maria @ mb_qZ9xN13"" folds",2021-01-16T00:23:38.533Z,161075661853400
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:23:24.999Z,161075660500000
"""Haugboi @ DeebGJIyUA"" folds",2021-01-16T00:23:24.082Z,161075660408300
"""Nilds @ OV4KRGVsia"" folds",2021-01-16T00:23:23.125Z,161075660312500
"""snigen @ 4-XEj5-BIv"" raises to 8",2021-01-16T00:23:02.261Z,161075658226200
"""Joaking @ oxOFrEyGQ-"" calls 2",2021-01-16T00:22:46.820Z,161075656682100
"""Halvor @ F7RG18rOxO"" calls 2",2021-01-16T00:22:45.859Z,161075656586200
"""erling @ YCJSl2b6B9"" posts a big blind of 2",2021-01-16T00:22:40.104Z,161075656010912
"""Maria @ mb_qZ9xN13"" posts a small blind of 1",2021-01-16T00:22:40.104Z,161075656010911
"Your hand is 8♠, 3♥",2021-01-16T00:22:40.104Z,161075656010903
"Player stacks: #1 ""Haugboi @ DeebGJIyUA"" (1416) | #4 ""Stig @ wNb2m3SlGA"" (550) | #5 ""Maria @ mb_qZ9xN13"" (148) | #6 ""erling @ YCJSl2b6B9"" (200) | #7 ""Halvor @ F7RG18rOxO"" (377) | #8 ""Joaking @ oxOFrEyGQ-"" (902) | #9 ""snigen @ 4-XEj5-BIv"" (1198) | #10 ""Nilds @ OV4KRGVsia"" (1009)",2021-01-16T00:22:40.104Z,161075656010902
"-- starting hand #209  (No Limit Texas Hold'em) (dealer: ""Stig @ wNb2m3SlGA"") --",2021-01-16T00:22:40.104Z,161075656010901
"The player ""erling @ YCJSl2b6B9"" joined the game with a stack of 200.",2021-01-16T00:22:40.104Z,161075656010900
"-- ending hand #208 --",2021-01-16T00:22:37.173Z,161075655717502
"""Halvor @ F7RG18rOxO"" collected 54 from pot",2021-01-16T00:22:37.173Z,161075655717501
"Uncalled bet of 54 returned to ""Halvor @ F7RG18rOxO""",2021-01-16T00:22:37.173Z,161075655717500
"""Stig @ wNb2m3SlGA"" folds",2021-01-16T00:22:36.206Z,161075655620700
"""Halvor @ F7RG18rOxO"" bets 54",2021-01-16T00:22:10.733Z,161075653073400
"""Stig @ wNb2m3SlGA"" checks",2021-01-16T00:22:05.743Z,161075652574400
"Turn: 6♠, A♦, 8♥ [3♠]",2021-01-16T00:22:02.202Z,161075652220600
"""Stig @ wNb2m3SlGA"" calls 18",2021-01-16T00:22:01.393Z,161075652139300
"""Halvor @ F7RG18rOxO"" raises to 18",2021-01-16T00:21:58.216Z,161075651821700
